Case study,Year,Seed,Kappa,KSIM,AAWCE
Berlin,2000,48,0.91034466326300734,0.045126782256013014,0.027221572576550078
Berlin,2000,49,0.91013887442581431,0.043635686764417314,0.027613500638114699
Berlin,2006,0,0.9451923074703299,0.025530676472120518,0.016139178419383223
Berlin,2006,1,0.9456279671210488,0.029551522844414212,0.015819984202735452
Berlin,2006,2,0.94504708758675715,0.022329959760153152,0.016046005409427279
Berlin,2006,3,0.94561088242886404,0.022109154618332551,0.01593533535081312
Berlin,2006,4,0.94590986454210257,0.027133733596738294,0.01579122826634987
Berlin,2006,5,0.94450037743683501,0.018555171289626797,0.016433257190763436
Berlin,2006,6,0.94580735638899216,0.024803823460689694,0.016167985775485779
Berlin,2006,7,0.94579881404289989,0.024200442510082951,0.015974811589051233
Berlin,2006,8,0.94572193292806672,0.027601119532419498,0.015937176252416332
Berlin,2006,9,0.94519230747033023,0.026133884817774677,0.016313997497270964
Berlin,2006,10,0.94590986454210257,0.026530334592896793,0.015722402289110777
Berlin,2006,11,0.9450727146250345,0.019184136170072121,0.016393010024100731
Berlin,2006,12,0.9448676983188139,0.024110050349184366,0.016021043823520258
Berlin,2006,13,0.94538023908436575,0.027119559646404948,0.016181358409199795
Berlin,2006,14,0.94506417227894224,0.021100889401049774,0.016054441843927788
Berlin,2006,15,0.94514105339377485,0.027711937673313182,0.016590419791684317
Berlin,2006,16,0.94520084981642272,0.026071171058306905,0.01616603454400933
Berlin,2006,17,0.94538878143045824,0.025459919344140901,0.015972228962432986
Berlin,2006,18,0.94518376512423741,0.021225002393309149,0.01603571180683025
Berlin,2006,19,0.94510688400940479,0.020605839843861891,0.016667712658261193
Berlin,2006,20,0.94568776354369666,0.025652267066982315,0.015970953864959499
Berlin,2006,21,0.94529481562344031,0.027505834681694197,0.01596631894105854
Berlin,2006,22,0.94563650946714162,0.029391866866614356,0.015822066403508795
Berlin,2006,23,0.94498729116410929,0.022562433314060649,0.016345398339729221
Berlin,2006,24,0.94503854524066433,0.025351821297307724,0.016453909893519324
Berlin,2006,25,0.94637115123109927,0.033063154904233102,0.01602310271827934
Berlin,2006,26,0.94567922119760417,0.024839583444100827,0.01572116349634704
Berlin,2006,27,0.94509834166331219,0.020050441226443762,0.016330544819718629
Berlin,2006,28,0.94522647685470029,0.026436488260483622,0.016200158107070813
Berlin,2006,29,0.94502146054847935,0.02167163021879543,0.01603258502018717
Berlin,2006,30,0.94489332535709147,0.023584180308712319,0.016478453836095593
Berlin,2006,31,0.94471393608914811,0.025808712690115351,0.016699914233082574
Berlin,2006,32,0.94610633850223058,0.02691699101461574,0.016029875773391402
Berlin,2006,33,0.94479081720398139,0.027837418982357122,0.016014078536012399
Berlin,2006,34,0.94548274723747616,0.022680298315625718,0.015988722382426768
Berlin,2006,35,0.94543149316092079,0.026013821242678817,0.015987438045743183
Berlin,2006,36,0.9445174621290201,0.025605245369958188,0.017118275274754985
Berlin,2006,37,0.94518376512423774,0.022534325576811027,0.01638527147654684
Berlin,2006,38,0.94575610231243712,0.023672807013994601,0.016082073510964169
Berlin,2006,39,0.94548274723747616,0.028536086849190921,0.016639471755846003
Berlin,2006,40,0.94564505181323422,0.026259782189014796,0.015913281749168524
Berlin,2006,41,0.94513251104768237,0.025570171149069475,0.015950988839498491
Berlin,2006,42,0.94583298342726962,0.022829331473110431,0.016003361669409938
Berlin,2006,43,0.94580735638899216,0.02912715170519015,0.015873555690757938
Berlin,2006,44,0.94536315439218066,0.024182276195420217,0.015970775990119989
Berlin,2006,45,0.94514105339377485,0.026815163509204019,0.016477002832912167
Berlin,2006,46,0.94551691662184612,0.026666993492839006,0.01577974858722557
Berlin,2006,47,0.94535461204608817,0.021902630267414298,0.015882607953869182
Berlin,2006,48,0.94504708758675693,0.030166497684847866,0.016111153002760049
Berlin,2006,49,0.94508979931721948,0.021377361656676332,0.015928300657771365
