Case study,Year,Seed,Kappa,KSIM,AAWCE
Berlin,2006,28,0.96366085972237936,0.024328933748414171,0.0054617955140416237
Berlin,2006,29,0.96284933684358875,0.017239409091895683,0.0057765082791380639
Berlin,2006,30,0.96319957303338255,0.020690992436575396,0.005882110773972311
Berlin,2006,31,0.96311414957245711,0.0212372110769612,0.0058472597378923631
Berlin,2006,32,0.96309706488027214,0.019998987178599083,0.0059079808094832887
Berlin,2006,33,0.96293476030451419,0.020072124391524542,0.0058339253125246687
Berlin,2006,34,0.96318248834119757,0.014941565276145007,0.0056900068337769772
Berlin,2006,35,0.96340458933960316,0.023093378647046393,0.0053310259008341673
Berlin,2006,36,0.96289204857405131,0.022077067059334987,0.0058985162725242605
Berlin,2006,37,0.96299455672716172,0.013352650340399364,0.0056023860067209762
Berlin,2006,38,0.96326791180212257,0.020332343192454781,0.0057855262208603665
Berlin,2006,39,0.96321665772556753,0.019673565170530035,0.0058718318479198794
Berlin,2006,40,0.96320811537947504,0.024805769358705692,0.0057499585147228775
Berlin,2006,41,0.96300309907325454,0.021930972683897345,0.0052697253202206766
Berlin,2006,42,0.96320811537947504,0.019782701437655519,0.0056652052584947035
Berlin,2006,43,0.96337896230132558,0.023272907507844522,0.0056758280679230664
Berlin,2006,44,0.96354126687708352,0.025606001108437585,0.005737868853290258
Berlin,2006,45,0.96349001280052848,0.027513083592506409,0.0057699150097071279
Berlin,2006,46,0.96313977661073469,0.024669763384749972,0.0056738913629662052
Berlin,2006,47,0.96319957303338255,0.019519968753568616,0.0056444232089176939
Berlin,2006,48,0.96316540364901249,0.020439897278090056,0.0055683772669069273
Berlin,2006,49,0.96341313168569565,0.021118085610526915,0.0057830854831357999
