Case study,Year,Seed,Kappa,KSIM,Natural areas,Arable land,Permanent crops,Pastures,Agricultural areas,Residential,Industry & commerce,Recreation areas,Forest,Road & rail,Seaports,Airports,Mine & dump sites,Fresh water,Marine water
Berlin,2006,7,0.945798814,0.024200443,0.505505887,0.757090883,0.892142343,0.728053943,0.595845427,0.697612154,0.655374603,0.668541482,0.762547274,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,8,0.945721933,0.02760112,0.506990854,0.75663809,0.895478147,0.728389771,0.601137139,0.697359717,0.653557597,0.667181931,0.762763238,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,9,0.945192307,0.026133885,0.499566018,0.756991835,0.902149755,0.728389771,0.596065915,0.697706818,0.655374603,0.6663662,0.763424629,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,10,0.945909865,0.026530335,0.488322694,0.756949385,0.895478147,0.72749423,0.602460068,0.698274801,0.655172713,0.667181931,0.76172391,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,11,0.945072715,0.019184136,0.5016874,0.757557825,0.903261689,0.729210684,0.588569321,0.698022364,0.653759487,0.667181931,0.762749741,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,12,0.944867698,0.02411005,0.50402092,0.757402178,0.897702016,0.729210684,0.591876642,0.697643709,0.655374603,0.667997661,0.762061355,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,13,0.945380239,0.02711956,0.495959668,0.757119183,0.899925885,0.729956968,0.594963474,0.697675263,0.653759487,0.667997661,0.762641759,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,14,0.945064172,0.021100889,0.505718025,0.756836187,0.905485558,0.728539028,0.592979082,0.697801482,0.654970824,0.669085302,0.762749741,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,15,0.945141053,0.027711938,0.505293749,0.758251164,0.88658267,0.729098741,0.594742986,0.6979277,0.65658594,0.667725751,0.762857723,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,16,0.94520085,0.026071171,0.503384505,0.75727483,0.897702016,0.729994283,0.591435666,0.697769927,0.654365155,0.666910021,0.762398799,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,17,0.945388781,0.025459919,0.5016874,0.756553192,0.894366212,0.727979315,0.597388843,0.698527238,0.656182161,0.669901033,0.762628261,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,18,0.945183765,0.021225002,0.502111676,0.757048434,0.896590082,0.728762913,0.59319957,0.697738372,0.656182161,0.668269572,0.762520279,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,19,0.945106884,0.02060584,0.504445196,0.758307763,0.906597493,0.729434569,0.594742986,0.698685011,0.656989719,0.668269572,0.762506781,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,20,0.945687764,0.025652267,0.505505887,0.756921086,0.898813951,0.727046459,0.599373235,0.698053919,0.654365155,0.668813392,0.762668754,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,21,0.945294816,0.027505835,0.503808781,0.756850337,0.898813951,0.729247998,0.591215178,0.698022364,0.653355708,0.669901033,0.762290817,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,22,0.945636509,0.029391867,0.501475261,0.756369245,0.889918474,0.728650971,0.599814211,0.698180137,0.651942481,0.668269572,0.762506781,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,23,0.944987291,0.022562433,0.499141741,0.758137966,0.889918474,0.727382287,0.591435666,0.697675263,0.656182161,0.667725751,0.762736243,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,24,0.945038545,0.025351821,0.502323814,0.756878636,0.896590082,0.730330111,0.590333226,0.697675263,0.655980271,0.667725751,0.763370638,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,25,0.946371151,0.033063155,0.50274809,0.75730313,0.898813951,0.727195716,0.596727379,0.698085473,0.654163266,0.669901033,0.762479785,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,26,0.945679221,0.024839583,0.504445196,0.757005984,0.88658267,0.726374803,0.597388843,0.697549045,0.655576492,0.667997661,0.762371803,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,27,0.945098342,0.020050441,0.502323814,0.757472927,0.90103782,0.729956968,0.598932259,0.697738372,0.654768934,0.667453841,0.762533776,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,28,0.945226477,0.026436488,0.501263123,0.757345579,0.898813951,0.728576342,0.593861034,0.697833036,0.654365155,0.66609429,0.762857723,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,29,0.945021461,0.02167163,0.50274809,0.757147482,0.899925885,0.729098741,0.596286403,0.698085473,0.654365155,0.667725751,0.762236826,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,30,0.944893325,0.02358418,0.5016874,0.758378512,0.912157166,0.729024113,0.600696163,0.697990809,0.655172713,0.667181931,0.762101848,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,31,0.944713936,0.025808713,0.499778156,0.758152116,0.898813951,0.729994283,0.603782996,0.69751749,0.654768934,0.670988673,0.762722745,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,32,0.946106339,0.026916991,0.508900098,0.756807888,0.894366212,0.729098741,0.598491283,0.698401019,0.655576492,0.667453841,0.762371803,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,33,0.944790817,0.027837419,0.499566018,0.757642724,0.897702016,0.728165886,0.591876642,0.697612154,0.652548149,0.667997661,0.76220983,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,34,0.945482747,0.022680298,0.499566018,0.756906936,0.897702016,0.729770397,0.599373235,0.697801482,0.655172713,0.667997661,0.762128843,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,35,0.945431493,0.026013821,0.500626709,0.75727483,0.895478147,0.727792743,0.596286403,0.698369465,0.653759487,0.66609429,0.762344808,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,36,0.944517462,0.025605245,0.504445196,0.758435111,0.904373624,0.731785365,0.598050307,0.698495683,0.65658594,0.667997661,0.763019696,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,37,0.945183765,0.022534326,0.503384505,0.757826671,0.905485558,0.728576342,0.594522498,0.698180137,0.655576492,0.668541482,0.762614763,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,38,0.945756102,0.023672807,0.501475261,0.757119183,0.896590082,0.728352457,0.608192757,0.697801482,0.655172713,0.669357212,0.76220983,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,39,0.945482747,0.028536087,0.502323814,0.757968169,0.90103782,0.729322627,0.596286403,0.697769927,0.653759487,0.667181931,0.763208665,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,40,0.945645052,0.026259782,0.50274809,0.756708839,0.896590082,0.72917337,0.59319957,0.697833036,0.653961376,0.668541482,0.76245279,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,41,0.945132511,0.025570171,0.50508161,0.75666639,0.896590082,0.729061427,0.598270795,0.698085473,0.655576492,0.669629122,0.762317812,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,42,0.945832983,0.022829331,0.502323814,0.756921086,0.883246866,0.727121087,0.590553714,0.698180137,0.653961376,0.667181931,0.762965705,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,43,0.945807356,0.029127152,0.507627269,0.757020134,0.895478147,0.728016629,0.587687369,0.697706818,0.654970824,0.66609429,0.762236826,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,44,0.945363154,0.024182276,0.499566018,0.75788327,0.895478147,0.727083773,0.591656154,0.697706818,0.652951929,0.66582238,0.762169337,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,45,0.945141053,0.026815164,0.505505887,0.757529526,0.907709428,0.730777881,0.596506891,0.698053919,0.654567045,0.669357212,0.762560772,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,46,0.945516917,0.026666993,0.497232498,0.756779588,0.908821362,0.728762913,0.592317618,0.698306355,0.653759487,0.667725751,0.761885884,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,47,0.945354612,0.02190263,0.50274809,0.757119183,0.908821362,0.727904686,0.601578116,0.697549045,0.655374603,0.6663662,0.762061355,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,48,0.945047088,0.030166498,0.494050425,0.757713473,0.897702016,0.728427085,0.590774202,0.697896145,0.653355708,0.66582238,0.762250323,0.449710844,1,0.802480323,0.646076383,0.639461624,0
Berlin,2006,49,0.945089799,0.021377362,0.504233058,0.75668054,0.898813951,0.729285312,0.58989225,0.69833791,0.653961376,0.667997661,0.762223328,0.449710844,1,0.802480323,0.646076383,0.639461624,0
