Var Par Value,Seed,KSIM,AWACE
0.14,8,0.06302112227755223,0.051762089950860374
0.14,9,0.059524969337271527,0.052328404839432949
0.15,0,0.060683950136338642,0.057738247053448745
0.15,1,0.061192350219579,0.057481975105309675
0.15,2,0.06182770311026603,0.057259897892730602
0.15,3,0.060484099215697591,0.05701423638057071
0.15,4,0.064450880430055868,0.057226950631000292
0.15,5,0.066524304861749164,0.057213815507556082
0.15,6,0.05923739962050862,0.05757455578947597
0.15,7,0.064112505957472476,0.057599717420578962
0.15,8,0.062307724758201358,0.056793239853192255
0.15,9,0.060860359714894716,0.057416199719451062
0.16,0,0.060814519082871409,0.062997943831800365
0.16,1,0.063059887058910538,0.063224297664103021
0.16,2,0.063253394681238306,0.062439539330537502
0.16,3,0.061654250924597559,0.062297394678927705
0.16,4,0.063592918222659583,0.062658880047594318
0.16,5,0.067008370216702709,0.062679039598084282
0.16,6,0.058448581768188984,0.063458268235818904
0.16,7,0.064321898955535681,0.06290525233996043
0.16,8,0.062977692956151812,0.062056336049890908
0.16,9,0.060454228954742582,0.06278214046432333
0.17,0,0.06228210128782545,0.068403750174732797
0.17,1,0.065088069240284457,0.069222629639209832
0.17,2,0.064171587065823557,0.067889122671460203
0.17,3,0.061582481618657037,0.067597139389523983
0.17,4,0.064292363574896316,0.068167342271170009
0.17,5,0.06576613370873502,0.067700185324410925
0.17,6,0.061257214236199044,0.068924404358590929
0.17,7,0.063946078642883722,0.067911534027500164
0.17,8,0.066977426845686125,0.06759764671496396
0.17,9,0.061883192649022638,0.068369796300265517
0.18,0,0.064846062777118629,0.074332515119637829
0.18,1,0.065849428648911412,0.073688201080912966
0.18,2,0.06507488492700679,0.073613137252876062
0.18,3,0.063783043010755588,0.072993918844186323
0.18,4,0.063864976946912552,0.073433451295828622
0.18,5,0.066652717583747315,0.073159747187269197
0.18,6,0.063714302533818143,0.074013932896422108
0.18,7,0.064596769503938709,0.07313446513087013
0.18,8,0.066757600015146329,0.073184268476364792
0.18,9,0.063153212844323223,0.073606630048545063
0.19,0,0.065005109243744474,0.079164185440958365
0.19,1,0.065694075379518865,0.078492137020990629
0.19,2,0.064937338737193678,0.079143007216879113
0.19,3,0.066707160915975242,0.078463328799208823
0.19,4,0.065172077527577088,0.078712994229587524
0.19,5,0.068380307488632469,0.078224472022629249
0.19,6,0.065334783929934331,0.079222597316324556
0.19,7,0.068415074900851094,0.077976798267085187
0.19,8,0.066885605509673554,0.078784975356012324
0.19,9,0.064481971046006337,0.078903159002982989
0.2,0,0.065973879311045258,0.084376278085728243
0.2,1,0.066371717944267244,0.083510669325928669
0.2,2,0.064845631337476853,0.083702613915336718
0.2,3,0.06505647834826693,0.083494193501123096
0.2,4,0.066845408219020075,0.082891417305878776
0.2,5,0.066597153967254533,0.083049082929233395
0.2,6,0.065399052375463354,0.084165375802814885
0.2,7,0.068033679914853415,0.083002804047550921
0.2,8,0.067381674727680863,0.083791396628854459
0.2,9,0.063114791493673425,0.084054960994213848
