Case study,Year,Seed,Kappa,KSIM,AAWCE
Rome,2006,14,0.91260940211351205,0.017233550574655875,0.005781101450724223
Rome,2006,15,0.91290170342719779,0.0188091281768905,0.0058853067199244481
Rome,2006,16,0.91256443268063758,0.016523954547959407,0.0059063851798619102
Rome,2006,17,0.91272182569569904,0.017933125343281609,0.0057545748185583489
Rome,2006,18,0.91282675437240668,0.018804752975412301,0.0058658660860479699
Rome,2006,19,0.91305160153678011,0.020239166239373989,0.0060224933945996172
Rome,2006,20,0.91280426965596906,0.019908535311973868,0.0059250682231624108
Rome,2006,21,0.91294667286007236,0.020414505651317756,0.0057189885795353125
Rome,2006,22,0.91277429003405286,0.018650969382384839,0.0058592538012314892
Rome,2006,23,0.91262439192447042,0.01670857952806247,0.0057450940465327829
Rome,2006,24,0.91263188682994956,0.017226091026665436,0.0059362736474871088
Rome,2006,25,0.91282675437240668,0.017473927361696378,0.0058211656569125848
Rome,2006,26,0.91291669323815583,0.020543704283922173,0.0059878895805580883
Rome,2006,27,0.91264687664090782,0.017708631067566517,0.0059310817937855273
Rome,2006,28,0.91302162191486358,0.01898767793547838,0.0059388532405963805
Rome,2006,29,0.91243701928749243,0.016598786833560922,0.0056582322943266863
Rome,2006,30,0.91281925946692744,0.018472343123512421,0.0061822760070472625
Rome,2006,31,0.91271433079021991,0.020000523407609883,0.0058836788887199247
Rome,2006,32,0.91281925946692755,0.021396241923409033,0.00580172481223553
Rome,2006,33,0.9129316830491141,0.020474512004665352,0.0061434987282377651
Rome,2006,34,0.91296915757650976,0.018671455441359033,0.0058981945602861888
Rome,2006,35,0.91284174418336472,0.01903139932913914,0.0057180420685176911
Rome,2006,36,0.9128117645614483,0.018790764761958234,0.0060597528903356401
Rome,2006,37,0.91290919833267703,0.018987042653071419,0.0058257589890415191
Rome,2006,38,0.91286422889980212,0.01887546824634561,0.0057892167768459771
Rome,2006,39,0.91299164229294716,0.017504448982828328,0.0058041660583982285
Rome,2006,40,0.91282675437240668,0.018822607351505153,0.0064462796535676003
Rome,2006,41,0.91259441230255389,0.017357379318917822,0.005694054962392058
Rome,2006,42,0.9128117645614483,0.016869251389664792,0.005741811593913934
Rome,2006,43,0.91236956513818046,0.015803597758761573,0.006097475938854565
Rome,2006,44,0.91242952438201352,0.014393952050842729,0.005971784501677041
Rome,2006,45,0.91287172380528114,0.018823820357782,0.0057443312312004842
Rome,2006,46,0.91251196834228376,0.016476475512954634,0.0060979787721251368
Rome,2006,47,0.91269934097926153,0.018008992016366659,0.0059105490494608792
Rome,2006,48,0.91250447343680463,0.014553299534912535,0.0057893343123837796
Rome,2006,49,0.91296915757650976,0.01944477000580461,0.0059919005649675793
